treatment	participant_index_in_pages	participant_max_page_index	participant_current_app_name	participant_current_page_name	participanttime_started_utc	participantvisited	id_in_group	random_block	random_order	control_question1	control_question2	alternative1	participantcode	participantid_in_session	subsessionround_number	policy_choice	alt	choice	policy	price_ur	price_un	price_o	ev	revenue	attributes_binary_1	attributes_binary_2	attributes_binary_3	attributes_binary_4	attributes_binary_5	sessioncode	level_price_ur	level_price_un	level_price_o	level_ev	level_revenue	choice_policy	policy1	policy2	left	d_rev1	d_rev2	d_rev3	d_rev4	d_rev5
Public Services	169	169	A_Planet3_ES	End	30:15.9	1	88	2	230752461				3483pxq6	88	5	1	1	1	1	.5	.2	.0099999998	.5	Investments in roads						2lf8iml1	4	3	1	3	4	1	1	0	1	0	0	0	1	0
Public Services	169	169	A_Planet3_ES	End	30:15.9	1	88	2	230752461				3483pxq6	88	5	1	2	0	1	.30000001	.30000001	.029999999	0	Low income citizens						2lf8iml1	3	4	3	1	3	1	0	1	0	0	0	1	0	0
Public Services	169	169	A_Planet3_ES	End	03:08.2	1	88	1	165702413				2s8tpdkn	88	5	3	2	0	1	.050000001	.050000001	.02	.25	Low income citizens						uln4i2w2	1	1	2	2	3	0	0	1	0	0	0	1	0	0
Public Services	169	169	A_Planet3_ES	End	46:15.9	1	88	0	36704152				n32txlta	88	5	2	2	1	1	.30000001	.30000001	.029999999	1	Investments in roads						heqbzlzk	3	4	3	4	4	1	0	1	0	0	0	0	1	0
Public Services	169	169	A_Planet3_ES	End	03:08.2	1	88	1	165702413				2s8tpdkn	88	5	3	3	1	0	0	0	0	0	0						uln4i2w2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Public Services	169	169	A_Planet3_ES	End	46:15.9	1	88	0	36704152				n32txlta	88	5	2	3	0	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Public Services	169	169	A_Planet3_ES	End	30:15.9	1	88	2	230752461				3483pxq6	88	5	1	3	0	0	0	0	0	0	0						2lf8iml1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Public Services	169	169	A_Planet3_ES	End	03:08.2	1	88	1	165702413				2s8tpdkn	88	6	3	1	0	1	.5	.1	.050000001	.25	Public transport, walking and cycling						uln4i2w2	4	2	4	2	5	0	1	0	1	0	0	0	0	1
Public Services	169	169	A_Planet3_ES	End	30:15.9	1	88	2	230752461				3483pxq6	88	6	1	1	1	1	.30000001	.1	.029999999	.25	Public transport, walking and cycling						2lf8iml1	3	2	3	2	5	1	1	0	1	0	0	0	0	1
Public Services	169	169	A_Planet3_ES	End	46:15.9	1	88	0	36704152				n32txlta	88	6	2	1	0	1	.30000001	.30000001	.029999999	0	Investments in roads						heqbzlzk	3	4	3	1	4	1	1	0	1	0	0	0	1	0
Public Services	169	169	A_Planet3_ES	End	03:08.2	1	88	1	165702413				2s8tpdkn	88	6	3	2	0	1	.1	.050000001	.02	1	Investments in roads						uln4i2w2	2	1	2	4	4	0	0	1	0	0	0	0	1	0
Public Services	169	169	A_Planet3_ES	End	30:15.9	1	88	2	230752461				3483pxq6	88	6	1	2	0	1	.1	.050000001	.02	0	Low income citizens						2lf8iml1	2	1	2	1	3	1	0	1	0	0	0	1	0	0
Public Services	169	169	A_Planet3_ES	End	46:15.9	1	88	0	36704152				n32txlta	88	6	2	2	1	1	.5	.1	.0099999998	.5	Equal cash transfer						heqbzlzk	4	2	1	3	2	1	0	1	0	0	1	0	0	0
Public Services	169	169	A_Planet3_ES	End	30:15.9	1	88	2	230752461				3483pxq6	88	6	1	3	0	0	0	0	0	0	0						2lf8iml1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Public Services	169	169	A_Planet3_ES	End	46:15.9	1	88	0	36704152				n32txlta	88	6	2	3	0	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Public Services	169	169	A_Planet3_ES	End	03:08.2	1	88	1	165702413				2s8tpdkn	88	6	3	3	1	0	0	0	0	0	0						uln4i2w2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Public Services	169	169	A_Planet3_ES	End	30:15.9	1	88	2	230752461				3483pxq6	88	7	2	1	0	1	.30000001	.2	.029999999	1	Equal cash transfer						2lf8iml1	3	3	3	4	2	1	1	0	1	0	1	0	0	0
Public Services	169	169	A_Planet3_ES	End	46:15.9	1	88	0	36704152				n32txlta	88	7	2	1	0	1	.30000001	.2	.02	1	General budget						heqbzlzk	3	3	2	4	1	1	1	0	1	1	0	0	0	0
Public Services	169	169	A_Planet3_ES	End	03:08.2	1	88	1	165702413				2s8tpdkn	88	7	3	1	0	1	.1	.1	.029999999	1	General budget						uln4i2w2	2	2	3	4	1	0	1	0	1	1	0	0	0	0
Public Services	169	169	A_Planet3_ES	End	03:08.2	1	88	1	165702413				2s8tpdkn	88	7	3	2	0	1	.5	.050000001	.050000001	.25	Public transport, walking and cycling						uln4i2w2	4	1	4	2	5	0	0	1	0	0	0	0	0	1
Public Services	169	169	A_Planet3_ES	End	46:15.9	1	88	0	36704152				n32txlta	88	7	2	2	1	1	.5	.30000001	.050000001	.25	Public transport, walking and cycling						heqbzlzk	4	4	4	2	5	1	0	1	0	0	0	0	0	1
Public Services	169	169	A_Planet3_ES	End	30:15.9	1	88	2	230752461				3483pxq6	88	7	2	2	1	1	.5	.30000001	.0099999998	0	Low income citizens						2lf8iml1	4	4	1	1	3	1	0	1	0	0	0	1	0	0
Public Services	169	169	A_Planet3_ES	End	30:15.9	1	88	2	230752461				3483pxq6	88	7	2	3	0	0	0	0	0	0	0						2lf8iml1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Public Services	169	169	A_Planet3_ES	End	46:15.9	1	88	0	36704152				n32txlta	88	7	2	3	0	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Public Services	169	169	A_Planet3_ES	End	03:08.2	1	88	1	165702413				2s8tpdkn	88	7	3	3	1	0	0	0	0	0	0						uln4i2w2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Public Services	169	169	A_Planet3_ES	End	46:15.9	1	88	0	36704152				n32txlta	88	8	2	1	0	1	.30000001	.1	.0099999998	0	Public transport, walking and cycling	0	0	0	0	0	heqbzlzk	3	2	1	1	5	1	1	0	1	0	0	0	0	1
Public Services	169	169	A_Planet3_ES	End	30:15.9	1	88	2	230752461				3483pxq6	88	8	2	1	0	1	.050000001	.050000001	.029999999	.25	Investments in roads	0	0	0	0	0	2lf8iml1	1	1	3	2	4	1	1	0	1	0	0	0	1	0
Public Services	169	169	A_Planet3_ES	End	03:08.2	1	88	1	165702413				2s8tpdkn	88	8	3	1	0	1	.5	.050000001	.050000001	.5	Equal cash transfer	0	0	0	0	0	uln4i2w2	4	1	4	3	2	0	1	0	1	0	1	0	0	0
Public Services	169	169	A_Planet3_ES	End	03:08.2	1	88	1	165702413				2s8tpdkn	88	8	3	2	0	1	.050000001	.050000001	.0099999998	.25	Investments in roads	0	0	0	0	0	uln4i2w2	1	1	1	2	4	0	0	1	0	0	0	0	1	0
Public Services	169	169	A_Planet3_ES	End	30:15.9	1	88	2	230752461				3483pxq6	88	8	2	2	1	1	.30000001	.30000001	.050000001	1	Low income citizens	0	0	0	0	0	2lf8iml1	3	4	4	4	3	1	0	1	0	0	0	1	0	0
Public Services	169	169	A_Planet3_ES	End	46:15.9	1	88	0	36704152				n32txlta	88	8	2	2	1	1	.5	.2	.050000001	.25	Low income citizens	0	0	0	0	0	heqbzlzk	4	3	4	2	3	1	0	1	0	0	0	1	0	0
Public Services	169	169	A_Planet3_ES	End	30:15.9	1	88	2	230752461				3483pxq6	88	8	2	3	0	0	0	0	0	0	0	0	0	0	0	0	2lf8iml1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Public Services	169	169	A_Planet3_ES	End	46:15.9	1	88	0	36704152				n32txlta	88	8	2	3	0	0	0	0	0	0	0	0	0	0	0	0	heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Public Services	169	169	A_Planet3_ES	End	03:08.2	1	88	1	165702413				2s8tpdkn	88	8	3	3	1	0	0	0	0	0	0	0	0	0	0	0	uln4i2w2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Road Pricing	169	169	A_Planet3_ES	End	13:22.1	1	89	6	635671240	3		4	a1y6lpn8	89	1	1	1	1	1	.5	.30000001	.029999999	.5	Investments in roads						2lf8iml1	4	4	3	3	4	1	1	0	1	0	0	0	1	0
Road Pricing	169	169	A_Planet3_ES	End	56:27.9	1	89	4	407546213	3		5	7qmr53qd	89	1	3	1	0	1	.1	.1	.0099999998	.5	Investments in roads						uln4i2w2	2	2	1	3	4	0	1	0	1	0	0	0	1	0
Road Pricing	169	169	A_Planet3_ES	End	13:22.1	1	89	6	635671240	3		4	a1y6lpn8	89	1	1	2	0	1	.30000001	.2	.02	0	Low income citizens						2lf8iml1	3	3	2	1	3	1	0	1	0	0	0	1	0	0
Road Pricing	169	169	A_Planet3_ES	End	56:27.9	1	89	4	407546213	3		5	7qmr53qd	89	1	3	2	0	1	.5	.050000001	.029999999	1	General budget						uln4i2w2	4	1	3	4	1	0	0	1	0	1	0	0	0	0
Road Pricing	169	169	A_Planet3_ES	End	56:27.9	1	89	4	407546213	3		5	7qmr53qd	89	1	3	3	1	0	0	0	0	0	0						uln4i2w2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Road Pricing	169	169	A_Planet3_ES	End	13:22.1	1	89	6	635671240	3		4	a1y6lpn8	89	1	1	3	0	0	0	0	0	0	0						2lf8iml1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Road Pricing	169	169	A_Planet3_ES	End	56:27.9	1	89	4	407546213				7qmr53qd	89	2	2	1	0	1	.1	.050000001	.050000001	1	Public transport, walking and cycling						uln4i2w2	2	1	4	4	5	1	1	0	1	0	0	0	0	1
Road Pricing	169	169	A_Planet3_ES	End	13:22.1	1	89	6	635671240				a1y6lpn8	89	2	2	1	0	1	.050000001	.050000001	.050000001	0	Equal cash transfer						2lf8iml1	1	1	4	1	2	1	1	0	1	0	1	0	0	0
Road Pricing	169	169	A_Planet3_ES	End	56:27.9	1	89	4	407546213				7qmr53qd	89	2	2	2	1	1	.5	.30000001	.029999999	0	General budget						uln4i2w2	4	4	3	1	1	1	0	1	0	1	0	0	0	0
Road Pricing	169	169	A_Planet3_ES	End	13:22.1	1	89	6	635671240				a1y6lpn8	89	2	2	2	1	1	.5	.30000001	.029999999	1	Public transport, walking and cycling						2lf8iml1	4	4	3	4	5	1	0	1	0	0	0	0	0	1
Road Pricing	169	169	A_Planet3_ES	End	13:22.1	1	89	6	635671240				a1y6lpn8	89	2	2	3	0	0	0	0	0	0	0						2lf8iml1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Road Pricing	169	169	A_Planet3_ES	End	56:27.9	1	89	4	407546213				7qmr53qd	89	2	2	3	0	0	0	0	0	0	0						uln4i2w2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Road Pricing	169	169	A_Planet3_ES	End	13:22.1	1	89	6	635671240				a1y6lpn8	89	3	2	1	0	1	.30000001	.050000001	.0099999998	0	Equal cash transfer						2lf8iml1	3	1	1	1	2	1	1	0	1	0	1	0	0	0
Road Pricing	169	169	A_Planet3_ES	End	56:27.9	1	89	4	407546213				7qmr53qd	89	3	2	1	0	1	.5	.050000001	.0099999998	1	Low income citizens						uln4i2w2	4	1	1	4	3	1	1	0	1	0	0	1	0	0
Road Pricing	169	169	A_Planet3_ES	End	56:27.9	1	89	4	407546213				7qmr53qd	89	3	2	2	1	1	.30000001	.30000001	.02	.25	Equal cash transfer						uln4i2w2	3	4	2	2	2	1	0	1	0	0	1	0	0	0
Road Pricing	169	169	A_Planet3_ES	End	13:22.1	1	89	6	635671240				a1y6lpn8	89	3	2	2	1	1	.1	.1	.02	1	Public transport, walking and cycling						2lf8iml1	2	2	2	4	5	1	0	1	0	0	0	0	0	1
Road Pricing	169	169	A_Planet3_ES	End	13:22.1	1	89	6	635671240				a1y6lpn8	89	3	2	3	0	0	0	0	0	0	0						2lf8iml1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Road Pricing	169	169	A_Planet3_ES	End	56:27.9	1	89	4	407546213				7qmr53qd	89	3	2	3	0	0	0	0	0	0	0						uln4i2w2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Road Pricing	169	169	A_Planet3_ES	End	13:22.1	1	89	6	635671240				a1y6lpn8	89	4	1	1	1	1	.5	.30000001	.029999999	1	Public transport, walking and cycling						2lf8iml1	4	4	3	4	5	1	1	0	1	0	0	0	0	1
Road Pricing	169	169	A_Planet3_ES	End	56:27.9	1	89	4	407546213				7qmr53qd	89	4	1	1	1	1	.5	.1	.050000001	0	General budget						uln4i2w2	4	2	4	1	1	1	1	0	1	1	0	0	0	0
Road Pricing	169	169	A_Planet3_ES	End	56:27.9	1	89	4	407546213				7qmr53qd	89	4	1	2	0	1	.30000001	.2	.029999999	1	Low income citizens						uln4i2w2	3	3	3	4	3	1	0	1	0	0	0	1	0	0
Road Pricing	169	169	A_Planet3_ES	End	13:22.1	1	89	6	635671240				a1y6lpn8	89	4	1	2	0	1	.30000001	.050000001	.050000001	0	Low income citizens						2lf8iml1	3	1	4	1	3	1	0	1	0	0	0	1	0	0
Road Pricing	169	169	A_Planet3_ES	End	56:27.9	1	89	4	407546213				7qmr53qd	89	4	1	3	0	0	0	0	0	0	0						uln4i2w2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Road Pricing	169	169	A_Planet3_ES	End	13:22.1	1	89	6	635671240				a1y6lpn8	89	4	1	3	0	0	0	0	0	0	0						2lf8iml1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Road Pricing	169	169	A_Planet3_ES	End	13:22.1	1	89	6	635671240				a1y6lpn8	89	5	2	1	0	1	.1	.1	.0099999998	.25	Equal cash transfer						2lf8iml1	2	2	1	2	2	1	1	0	1	0	1	0	0	0
Road Pricing	169	169	A_Planet3_ES	End	56:27.9	1	89	4	407546213				7qmr53qd	89	5	2	1	0	1	.050000001	.050000001	.050000001	0	Equal cash transfer						uln4i2w2	1	1	4	1	2	1	1	0	1	0	1	0	0	0
Road Pricing	169	169	A_Planet3_ES	End	13:22.1	1	89	6	635671240				a1y6lpn8	89	5	2	2	1	1	.050000001	.050000001	.050000001	.5	Investments in roads						2lf8iml1	1	1	4	3	4	1	0	1	0	0	0	0	1	0
Road Pricing	169	169	A_Planet3_ES	End	56:27.9	1	89	4	407546213				7qmr53qd	89	5	2	2	1	1	.30000001	.2	.02	.5	Public transport, walking and cycling						uln4i2w2	3	3	2	3	5	1	0	1	0	0	0	0	0	1
Road Pricing	169	169	A_Planet3_ES	End	56:27.9	1	89	4	407546213				7qmr53qd	89	5	2	3	0	0	0	0	0	0	0						uln4i2w2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Road Pricing	169	169	A_Planet3_ES	End	13:22.1	1	89	6	635671240				a1y6lpn8	89	5	2	3	0	0	0	0	0	0	0						2lf8iml1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Road Pricing	169	169	A_Planet3_ES	End	56:27.9	1	89	4	407546213				7qmr53qd	89	6	2	1	0	1	.5	.1	.02	.25	Investments in roads						uln4i2w2	4	2	2	2	4	1	1	0	1	0	0	0	1	0
Road Pricing	169	169	A_Planet3_ES	End	13:22.1	1	89	6	635671240				a1y6lpn8	89	6	2	1	0	1	.5	.30000001	.02	0	Equal cash transfer						2lf8iml1	4	4	2	1	2	1	1	0	1	0	1	0	0	0
Road Pricing	169	169	A_Planet3_ES	End	56:27.9	1	89	4	407546213				7qmr53qd	89	6	2	2	1	1	.1	.050000001	.050000001	.5	General budget						uln4i2w2	2	1	4	3	1	1	0	1	0	1	0	0	0	0
Road Pricing	169	169	A_Planet3_ES	End	13:22.1	1	89	6	635671240				a1y6lpn8	89	6	2	2	1	1	.30000001	.050000001	.029999999	.5	Investments in roads						2lf8iml1	3	1	3	3	4	1	0	1	0	0	0	0	1	0
Road Pricing	169	169	A_Planet3_ES	End	13:22.1	1	89	6	635671240				a1y6lpn8	89	6	2	3	0	0	0	0	0	0	0						2lf8iml1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Road Pricing	169	169	A_Planet3_ES	End	56:27.9	1	89	4	407546213				7qmr53qd	89	6	2	3	0	0	0	0	0	0	0						uln4i2w2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Road Pricing	169	169	A_Planet3_ES	End	13:22.1	1	89	6	635671240				a1y6lpn8	89	7	1	1	1	1	.30000001	.30000001	.02	.5	Public transport, walking and cycling						2lf8iml1	3	4	2	3	5	1	1	0	1	0	0	0	0	1
Road Pricing	169	169	A_Planet3_ES	End	56:27.9	1	89	4	407546213				7qmr53qd	89	7	2	1	0	1	.1	.050000001	.029999999	.25	Investments in roads						uln4i2w2	2	1	3	2	4	1	1	0	1	0	0	0	1	0
Road Pricing	169	169	A_Planet3_ES	End	13:22.1	1	89	6	635671240				a1y6lpn8	89	7	1	2	0	1	.5	.1	.0099999998	1	General budget						2lf8iml1	4	2	1	4	1	1	0	1	0	1	0	0	0	0
Road Pricing	169	169	A_Planet3_ES	End	56:27.9	1	89	4	407546213				7qmr53qd	89	7	2	2	1	1	.30000001	.30000001	.050000001	1	General budget						uln4i2w2	3	4	4	4	1	1	0	1	0	1	0	0	0	0
Road Pricing	169	169	A_Planet3_ES	End	56:27.9	1	89	4	407546213				7qmr53qd	89	7	2	3	0	0	0	0	0	0	0						uln4i2w2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Road Pricing	169	169	A_Planet3_ES	End	13:22.1	1	89	6	635671240				a1y6lpn8	89	7	1	3	0	0	0	0	0	0	0						2lf8iml1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Road Pricing	169	169	A_Planet3_ES	End	13:22.1	1	89	6	635671240				a1y6lpn8	89	8	1	1	1	1	.30000001	.050000001	.029999999	0	Public transport, walking and cycling	1	1	1	1	0	2lf8iml1	3	1	3	1	5	1	1	0	1	0	0	0	0	1
Road Pricing	169	169	A_Planet3_ES	End	56:27.9	1	89	4	407546213				7qmr53qd	89	8	1	1	1	1	.1	.050000001	.0099999998	.25	Equal cash transfer	0	0	0	1	0	uln4i2w2	2	1	1	2	2	1	1	0	1	0	1	0	0	0
Road Pricing	169	169	A_Planet3_ES	End	13:22.1	1	89	6	635671240				a1y6lpn8	89	8	1	2	0	1	.1	.1	.02	.25	Equal cash transfer	1	1	1	1	0	2lf8iml1	2	2	2	2	2	1	0	1	0	0	1	0	0	0
Road Pricing	169	169	A_Planet3_ES	End	56:27.9	1	89	4	407546213				7qmr53qd	89	8	1	2	0	1	.5	.1	.050000001	.5	Investments in roads	0	0	0	1	0	uln4i2w2	4	2	4	3	4	1	0	1	0	0	0	0	1	0
Road Pricing	169	169	A_Planet3_ES	End	56:27.9	1	89	4	407546213				7qmr53qd	89	8	1	3	0	0	0	0	0	0	0	0	0	0	1	0	uln4i2w2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Road Pricing	169	169	A_Planet3_ES	End	13:22.1	1	89	6	635671240				a1y6lpn8	89	8	1	3	0	0	0	0	0	0	0	1	1	1	1	0	2lf8iml1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Social Norm	169	169	A_Planet3_ES	End	06:09.3	1	90	4	464715230	3		5	v8xoii7u	90	1	2	1	0	1	.050000001	.050000001	.050000001	0	Equal cash transfer						2lf8iml1	1	1	4	1	2	1	1	0	1	0	1	0	0	0
Social Norm	169	169	A_Planet3_ES	End	59:29.2	1	90	5	503217564	3		5	h1333c3r	90	1	1	1	1	1	.1	.1	.029999999	.5	Low income citizens						uln4i2w2	2	2	3	3	3	1	1	0	1	0	0	1	0	0
Social Norm	169	169	A_Planet3_ES	End	59:29.2	1	90	5	503217564	3		5	h1333c3r	90	1	1	2	0	1	.5	.2	.02	.25	General budget						uln4i2w2	4	3	2	2	1	1	0	1	0	1	0	0	0	0
Social Norm	169	169	A_Planet3_ES	End	06:09.3	1	90	4	464715230	3		5	v8xoii7u	90	1	2	2	1	1	.30000001	.2	.02	.5	Public transport, walking and cycling						2lf8iml1	3	3	2	3	5	1	0	1	0	0	0	0	0	1
Social Norm	169	169	A_Planet3_ES	End	59:29.2	1	90	5	503217564	3		5	h1333c3r	90	1	1	3	0	0	0	0	0	0	0						uln4i2w2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Social Norm	169	169	A_Planet3_ES	End	06:09.3	1	90	4	464715230	3		5	v8xoii7u	90	1	2	3	0	0	0	0	0	0	0						2lf8iml1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Social Norm	169	169	A_Planet3_ES	End	06:09.3	1	90	4	464715230				v8xoii7u	90	2	1	1	1	1	.30000001	.2	.029999999	1	Low income citizens						2lf8iml1	3	3	3	4	3	1	1	0	1	0	0	1	0	0
Social Norm	169	169	A_Planet3_ES	End	59:29.2	1	90	5	503217564				h1333c3r	90	2	1	1	1	1	.30000001	.1	.0099999998	1	Equal cash transfer						uln4i2w2	3	2	1	4	2	1	1	0	1	0	1	0	0	0
Social Norm	169	169	A_Planet3_ES	End	59:29.2	1	90	5	503217564				h1333c3r	90	2	1	2	0	1	.1	.050000001	.050000001	.5	General budget						uln4i2w2	2	1	4	3	1	1	0	1	0	1	0	0	0	0
Social Norm	169	169	A_Planet3_ES	End	06:09.3	1	90	4	464715230				v8xoii7u	90	2	1	2	0	1	.5	.1	.050000001	0	General budget						2lf8iml1	4	2	4	1	1	1	0	1	0	1	0	0	0	0
Social Norm	169	169	A_Planet3_ES	End	59:29.2	1	90	5	503217564				h1333c3r	90	2	1	3	0	0	0	0	0	0	0						uln4i2w2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Social Norm	169	169	A_Planet3_ES	End	06:09.3	1	90	4	464715230				v8xoii7u	90	2	1	3	0	0	0	0	0	0	0						2lf8iml1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Social Norm	169	169	A_Planet3_ES	End	06:09.3	1	90	4	464715230				v8xoii7u	90	3	2	1	0	1	.5	.30000001	.029999999	0	General budget						2lf8iml1	4	4	3	1	1	1	1	0	1	1	0	0	0	0
Social Norm	169	169	A_Planet3_ES	End	59:29.2	1	90	5	503217564				h1333c3r	90	3	2	1	0	1	.1	.1	.0099999998	0	Public transport, walking and cycling						uln4i2w2	2	2	1	1	5	1	1	0	1	0	0	0	0	1
Social Norm	169	169	A_Planet3_ES	End	59:29.2	1	90	5	503217564				h1333c3r	90	3	2	2	1	1	.050000001	.050000001	.029999999	.5	Equal cash transfer						uln4i2w2	1	1	3	3	2	1	0	1	0	0	1	0	0	0
Social Norm	169	169	A_Planet3_ES	End	06:09.3	1	90	4	464715230				v8xoii7u	90	3	2	2	1	1	.1	.050000001	.050000001	1	Public transport, walking and cycling						2lf8iml1	2	1	4	4	5	1	0	1	0	0	0	0	0	1
Social Norm	169	169	A_Planet3_ES	End	59:29.2	1	90	5	503217564				h1333c3r	90	3	2	3	0	0	0	0	0	0	0						uln4i2w2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Social Norm	169	169	A_Planet3_ES	End	06:09.3	1	90	4	464715230				v8xoii7u	90	3	2	3	0	0	0	0	0	0	0						2lf8iml1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Social Norm	169	169	A_Planet3_ES	End	59:29.2	1	90	5	503217564				h1333c3r	90	4	1	1	1	1	.5	.30000001	.0099999998	.5	Investments in roads						uln4i2w2	4	4	1	3	4	1	1	0	1	0	0	0	1	0
Social Norm	169	169	A_Planet3_ES	End	06:09.3	1	90	4	464715230				v8xoii7u	90	4	1	1	1	1	.1	.050000001	.029999999	.25	Investments in roads						2lf8iml1	2	1	3	2	4	1	1	0	1	0	0	0	1	0
Social Norm	169	169	A_Planet3_ES	End	59:29.2	1	90	5	503217564				h1333c3r	90	4	1	2	0	1	.30000001	.050000001	.029999999	.25	Equal cash transfer						uln4i2w2	3	1	3	2	2	1	0	1	0	0	1	0	0	0
Social Norm	169	169	A_Planet3_ES	End	06:09.3	1	90	4	464715230				v8xoii7u	90	4	1	2	0	1	.30000001	.30000001	.050000001	1	General budget						2lf8iml1	3	4	4	4	1	1	0	1	0	1	0	0	0	0
Social Norm	169	169	A_Planet3_ES	End	59:29.2	1	90	5	503217564				h1333c3r	90	4	1	3	0	0	0	0	0	0	0						uln4i2w2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Social Norm	169	169	A_Planet3_ES	End	06:09.3	1	90	4	464715230				v8xoii7u	90	4	1	3	0	0	0	0	0	0	0						2lf8iml1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Social Norm	169	169	A_Planet3_ES	End	59:29.2	1	90	5	503217564				h1333c3r	90	5	2	1	0	1	.5	.2	.029999999	0	Equal cash transfer						uln4i2w2	4	3	3	1	2	1	1	0	1	0	1	0	0	0
Social Norm	169	169	A_Planet3_ES	End	06:09.3	1	90	4	464715230				v8xoii7u	90	5	1	1	1	1	.5	.050000001	.0099999998	1	Low income citizens						2lf8iml1	4	1	1	4	3	1	1	0	1	0	0	1	0	0
Social Norm	169	169	A_Planet3_ES	End	06:09.3	1	90	4	464715230				v8xoii7u	90	5	1	2	0	1	.30000001	.30000001	.02	.25	Equal cash transfer						2lf8iml1	3	4	2	2	2	1	0	1	0	0	1	0	0	0
Social Norm	169	169	A_Planet3_ES	End	59:29.2	1	90	5	503217564				h1333c3r	90	5	2	2	1	1	.30000001	.050000001	.02	.25	Public transport, walking and cycling						uln4i2w2	3	1	2	2	5	1	0	1	0	0	0	0	0	1
Social Norm	169	169	A_Planet3_ES	End	06:09.3	1	90	4	464715230				v8xoii7u	90	5	1	3	0	0	0	0	0	0	0						2lf8iml1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Social Norm	169	169	A_Planet3_ES	End	59:29.2	1	90	5	503217564				h1333c3r	90	5	2	3	0	0	0	0	0	0	0						uln4i2w2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Social Norm	169	169	A_Planet3_ES	End	59:29.2	1	90	5	503217564				h1333c3r	90	6	3	1	0	1	.30000001	.30000001	.02	1	Equal cash transfer						uln4i2w2	3	4	2	4	2	0	1	0	1	0	1	0	0	0
Social Norm	169	169	A_Planet3_ES	End	06:09.3	1	90	4	464715230				v8xoii7u	90	6	1	1	1	1	.5	.1	.02	.25	Investments in roads						2lf8iml1	4	2	2	2	4	1	1	0	1	0	0	0	1	0
Social Norm	169	169	A_Planet3_ES	End	06:09.3	1	90	4	464715230				v8xoii7u	90	6	1	2	0	1	.1	.050000001	.050000001	.5	General budget						2lf8iml1	2	1	4	3	1	1	0	1	0	1	0	0	0	0
Social Norm	169	169	A_Planet3_ES	End	59:29.2	1	90	5	503217564				h1333c3r	90	6	3	2	0	1	.5	.2	.029999999	.25	General budget						uln4i2w2	4	3	3	2	1	0	0	1	0	1	0	0	0	0
Social Norm	169	169	A_Planet3_ES	End	59:29.2	1	90	5	503217564				h1333c3r	90	6	3	3	1	0	0	0	0	0	0						uln4i2w2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Social Norm	169	169	A_Planet3_ES	End	06:09.3	1	90	4	464715230				v8xoii7u	90	6	1	3	0	0	0	0	0	0	0						2lf8iml1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Social Norm	169	169	A_Planet3_ES	End	59:29.2	1	90	5	503217564				h1333c3r	90	7	2	1	0	1	.5	.050000001	.02	.5	Investments in roads						uln4i2w2	4	1	2	3	4	1	1	0	1	0	0	0	1	0
Social Norm	169	169	A_Planet3_ES	End	06:09.3	1	90	4	464715230				v8xoii7u	90	7	1	1	1	1	.5	.1	.050000001	.5	Investments in roads						2lf8iml1	4	2	4	3	4	1	1	0	1	0	0	0	1	0
