participant.code,control_question1,control_question2,attributes_binary_1,attributes_binary_2,attributes_binary_3,attributes_binary_4,attributes_binary_5,alternative1,1_policy_choice,2_policy_choice,3_policy_choice,4_policy_choice,5_policy_choice,6_policy_choice,7_policy_choice,8_policy_choice,1_Price_UR_A,2_Price_UR_A,3_Price_UR_A,4_Price_UR_A,5_Price_UR_A,6_Price_UR_A,7_Price_UR_A,8_Price_UR_A,1_Price_UN_A,2_Price_UN_A,3_Price_UN_A,4_Price_UN_A,5_Price_UN_A,6_Price_UN_A,7_Price_UN_A,8_Price_UN_A,1_Price_O_A,2_Price_O_A,3_Price_O_A,4_Price_O_A,5_Price_O_A,6_Price_O_A,7_Price_O_A,8_Price_O_A,1_EV_A,2_EV_A,3_EV_A,4_EV_A,5_EV_A,6_EV_A,7_EV_A,8_EV_A,1_Revenue_A,2_Revenue_A,3_Revenue_A,4_Revenue_A,5_Revenue_A,6_Revenue_A,7_Revenue_A,8_Revenue_A,1_Price_UR_B,2_Price_UR_B,3_Price_UR_B,4_Price_UR_B,5_Price_UR_B,6_Price_UR_B,7_Price_UR_B,8_Price_UR_B,1_Price_UN_B,2_Price_UN_B,3_Price_UN_B,4_Price_UN_B,5_Price_UN_B,6_Price_UN_B,7_Price_UN_B,8_Price_UN_B,1_Price_O_B,2_Price_O_B,3_Price_O_B,4_Price_O_B,5_Price_O_B,6_Price_O_B,7_Price_O_B,8_Price_O_B,1_EV_B,2_EV_B,3_EV_B,4_EV_B,5_EV_B,6_EV_B,7_EV_B,8_EV_B,1_Revenue_B,2_Revenue_B,3_Revenue_B,4_Revenue_B,5_Revenue_B,6_Revenue_B,7_Revenue_B,8_Revenue_B
kxuu2bs4,3.0,,0.0,1.0,1.0,0.0,0.0,4.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,1.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,5.0,1.0,4.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,1.0,5.0,2.0,3.0,5.0,1.0,4.0,1.0
kyzxxm4v,3.0,,0.0,0.0,1.0,1.0,0.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,4.0,3.0,3.0,4.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,4.0,5.0,2.0,1.0,4.0,1.0,3.0,5.0,4.0,1.0,4.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,4.0,3.0,3.0,1.0,3.0,4.0,4.0,4.0,4.0,3.0,1.0,3.0,2.0,5.0,1.0,1.0,2.0,3.0,2.0,5.0,1.0
l32fjokr,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,5.0,1.0,5.0,4.0,4.0,3.0,1.0,5.0,3.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,2.0,4.0,4.0,2.0,1.0,2.0,3.0,4.0,4.0,1.0,3.0,4.0,2.0,4.0,4.0,3.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,5.0,2.0,2.0,4.0
l8vd0017,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0,4.0,4.0,2.0,4.0,3.0,2.0,1.0,5.0,4.0,4.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,3.0,1.0,4.0,1.0,4.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,5.0,5.0,3.0,5.0,4.0,2.0,3.0
lbw72pg8,3.0,,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,4.0,1.0,4.0,3.0,4.0,2.0,4.0,4.0,2.0,1.0,4.0,1.0,4.0,2.0,4.0,4.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,5.0,5.0,5.0,2.0,5.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,3.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,5.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0
lceiue4p,3.0,,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,4.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,5.0,2.0,2.0,5.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,4.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,2.0,2.0,2.0,3.0
lgj0i09t,3.0,,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,4.0,2.0,4.0,2.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,4.0,5.0,4.0,5.0
lhana9pt,3.0,,1.0,1.0,1.0,1.0,0.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,1.0,4.0,1.0,4.0,2.0,3.0,4.0,1.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,5.0,3.0,2.0,2.0,3.0,5.0,2.0,2.0,1.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,1.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,4.0,3.0,1.0,3.0,4.0,4.0,2.0,2.0,5.0,4.0,5.0,4.0,1.0,5.0
lhilbbyr,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,4.0,4.0,3.0,1.0,4.0,4.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,4.0,1.0,3.0,4.0,2.0,3.0,3.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,5.0,5.0,2.0,1.0,2.0,3.0,3.0
lm08pz14,3.0,,1.0,1.0,1.0,1.0,0.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,4.0,1.0,4.0,3.0,4.0,2.0,1.0,3.0,4.0,1.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,5.0,1.0,2.0,3.0,2.0,4.0,5.0,5.0,3.0,3.0,2.0,4.0,3.0,2.0,1.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,3.0,3.0,1.0,4.0,2.0,1.0,3.0,4.0,3.0,3.0,2.0,1.0,2.0,3.0,5.0,5.0,4.0,4.0,2.0,2.0,2.0
lmax1dnp,3.0,,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,4.0,3.0,1.0,4.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0,5.0,3.0,5.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,4.0,1.0,4.0,4.0,4.0,3.0,2.0,4.0,5.0,2.0,5.0,5.0,1.0,4.0,2.0
lotr8ql4,3.0,,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,1.0,3.0,2.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,2.0,1.0,2.0,4.0,3.0,1.0,1.0,5.0,1.0,4.0,1.0,4.0,2.0,4.0,4.0,4.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,4.0,3.0,3.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,3.0,5.0,4.0,5.0,1.0,2.0,5.0,4.0
lp4ad4ql,3.0,,0.0,0.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,2.0,4.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,3.0,1.0,4.0,4.0,4.0,2.0,1.0,2.0,3.0,2.0,5.0,5.0,1.0,2.0,3.0,2.0,4.0,3.0,3.0,1.0,3.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,3.0,3.0,1.0,4.0,2.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,4.0,2.0,2.0,5.0,4.0,5.0,5.0,3.0
lqwx8yq8,3.0,,1.0,1.0,1.0,1.0,0.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,3.0,4.0,3.0,4.0,1.0,4.0,2.0,1.0,2.0,3.0,4.0,2.0,1.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,4.0,2.0,4.0,1.0,4.0,4.0,3.0,2.0,4.0,1.0,4.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,1.0,2.0
ltvgs7sv,3.0,,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,5.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,5.0,5.0,2.0,5.0,2.0,5.0,4.0
lufojmvn,3.0,,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,3.0,4.0,1.0,4.0,3.0,3.0,5.0,5.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,1.0,4.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,3.0,4.0,1.0,4.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0
lxk5jg4h,3.0,,0.0,0.0,1.0,0.0,0.0,5.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,1.0,4.0,1.0,2.0,2.0,3.0,4.0,1.0,3.0,2.0,2.0,3.0,1.0,4.0,1.0,4.0,1.0,4.0,2.0,3.0,1.0,4.0,3.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,4.0,1.0
m3gt87zy,3.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,1.0,4.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,1.0,1.0,3.0,4.0,4.0,1.0,2.0,4.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0,4.0,3.0,4.0,2.0,1.0,4.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,5.0,2.0
m58iw3h4,3.0,,0.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,4.0,4.0,1.0,4.0,2.0,4.0,4.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,2.0,4.0,1.0,1.0,2.0,5.0,5.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,4.0,1.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,4.0,1.0,5.0,1.0,1.0,3.0,1.0,2.0
m9i0j1z8,3.0,,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,4.0,3.0,3.0,1.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,5.0,5.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,4.0,1.0,3.0,3.0,1.0,1.0,4.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,5.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0
m9zvgyzs,3.0,,0.0,1.0,1.0,1.0,0.0,5.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,2.0,1.0,4.0,4.0,3.0,2.0,2.0,1.0,3.0,5.0,4.0,4.0,2.0,1.0,5.0,2.0,4.0,3.0,3.0,4.0,1.0,1.0,2.0,3.0,4.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,5.0,5.0,4.0,3.0,1.0,1.0
mavrneio,3.0,,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,4.0,2.0,5.0,4.0,3.0,5.0,5.0,1.0,1.0,4.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0,3.0,3.0,1.0,4.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,1.0,3.0,5.0,4.0,1.0,2.0,2.0
mb86sa8c,3.0,,0.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,2.0,4.0,1.0,4.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,4.0,1.0,1.0,5.0,1.0,4.0,3.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,5.0,4.0,5.0,5.0,2.0,4.0,1.0
mchqhv52,3.0,,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,4.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,1.0,1.0,5.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,4.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,1.0,4.0,5.0,5.0,3.0,5.0,3.0,2.0
mdprjoeo,3.0,,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,4.0,1.0,2.0,3.0,3.0,1.0,4.0,4.0,1.0,1.0,3.0,2.0,1.0,3.0,4.0,3.0,1.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,4.0,2.0,1.0,2.0,4.0,2.0,1.0,4.0,2.0,2.0,3.0,1.0,4.0,3.0,4.0,1.0,2.0,5.0,2.0,1.0,2.0,1.0
mfl4uw7h,3.0,,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,4.0,3.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,4.0,1.0,1.0,5.0,1.0,5.0,3.0,2.0,3.0,4.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,4.0,3.0,3.0,3.0,5.0,1.0,2.0,3.0,2.0,2.0,3.0,4.0
mh0zrq4j,3.0,,1.0,1.0,1.0,0.0,0.0,4.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,3.0,4.0,1.0,4.0,4.0,1.0,3.0,5.0,4.0,2.0,5.0,4.0,1.0,4.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,3.0,3.0,4.0,1.0,2.0,3.0,2.0,4.0,1.0,4.0,3.0,3.0,2.0,4.0,1.0,4.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,4.0,5.0,3.0,3.0,3.0,5.0,3.0,4.0
mi5e379o,3.0,,1.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,3.0,5.0,1.0,4.0,4.0,3.0,4.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,4.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,2.0,3.0,1.0,1.0,5.0,3.0,2.0
mjk6292s,3.0,,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,4.0,4.0,3.0,1.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,1.0,3.0,2.0,3.0,3.0,4.0,4.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,1.0,3.0,4.0,3.0,1.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,5.0,5.0,4.0
mkevhs61,3.0,,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,1.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,5.0,1.0,5.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,4.0,4.0,2.0,3.0,1.0,4.0,4.0,1.0,3.0,4.0,4.0,5.0,2.0,5.0,1.0,4.0,4.0,2.0,1.0
mljhhksv,3.0,,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,4.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,4.0,3.0,4.0,5.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,4.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,1.0,5.0,2.0,1.0,5.0,2.0,2.0
mmwi7ssd,3.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,4.0,2.0,4.0,1.0,4.0,2.0,2.0,1.0,3.0,4.0,4.0,3.0,2.0,4.0,1.0,3.0,4.0,1.0,2.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,5.0,1.0,3.0,2.0,4.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,3.0,4.0,5.0,5.0,3.0,2.0,4.0,5.0,3.0,1.0
mmxp1r7r,3.0,,0.0,0.0,1.0,0.0,0.0,5.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,1.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,3.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,5.0,3.0,5.0,2.0,5.0,2.0,2.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,2.0,1.0,4.0,2.0,5.0,3.0,4.0,4.0,2.0
